Transaction_ID,Time,Amount,City,Device,Merchant,UPI_App,Hour,Is_Fraud,Day,Date
56369,2026-01-17 02:24:00,334.81,Coimbatore,Old,Grocery,Paytm,2,1,Saturday,2026-01-17
100890,2026-02-01 13:24:30,1177.04,Coimbatore,New,BillPay,Paytm,13,0,Sunday,2026-02-01
15074,2026-01-02 18:16:30,35.71,Bangalore,Old,BillPay,Paytm,18,0,Friday,2026-01-02
45991,2026-01-13 11:55:00,944.72,Bangalore,Old,Swiggy,Paytm,11,0,Tuesday,2026-01-13
20502,2026-01-04 15:30:30,10.68,Hyderabad,Old,Grocery,GPay,15,0,Sunday,2026-01-04
65930,2026-01-20 10:04:30,500.67,Hyderabad,Old,Zomato,Paytm,10,0,Tuesday,2026-01-20
21015,2026-01-04 19:47:00,831.7,Chennai,Old,Petrol,Paytm,19,0,Sunday,2026-01-04
90128,2026-01-28 19:43:30,486.82,Mumbai,Old,Swiggy,Paytm,19,0,Wednesday,2026-01-28
50039,2026-01-14 21:39:00,250.45,Bangalore,Old,Zomato,GPay,21,0,Wednesday,2026-01-14
79576,2026-01-25 03:47:30,567.19,Delhi,Old,Petrol,Paytm,3,1,Sunday,2026-01-25
18787,2026-01-04 01:13:00,273.93,Chennai,New,Zomato,PhonePe,1,1,Sunday,2026-01-04
70719,2026-01-22 01:59:00,58.91,Mumbai,Old,Petrol,Paytm,1,1,Thursday,2026-01-22
65432,2026-01-20 05:55:30,202.35,Coimbatore,Old,Zomato,PhonePe,5,0,Tuesday,2026-01-20
105341,2026-02-03 02:30:00,74.04,Mumbai,New,BillPay,GPay,2,1,Tuesday,2026-02-03
29213,2026-01-07 16:06:00,411.72,Mumbai,New,Grocery,GPay,16,1,Wednesday,2026-01-07
104482,2026-02-02 19:20:30,318.79,Hyderabad,New,Grocery,GPay,19,1,Monday,2026-02-02
51047,2026-01-15 06:03:00,9.85,Mumbai,Old,BillPay,Paytm,6,0,Thursday,2026-01-15
13790,2026-01-02 07:34:30,1576.34,Coimbatore,New,Petrol,Paytm,7,0,Friday,2026-01-02
100092,2026-02-01 06:45:30,144.06,Mumbai,New,Zomato,GPay,6,1,Sunday,2026-02-01
68117,2026-01-21 04:18:00,114.76,Delhi,New,BillPay,Paytm,4,1,Wednesday,2026-01-21
32507,2026-01-08 19:33:00,438.6,Mumbai,Old,Swiggy,GPay,19,0,Thursday,2026-01-08
27920,2026-01-07 05:19:30,855.01,Bangalore,Old,Zomato,PhonePe,5,0,Wednesday,2026-01-07
106635,2026-02-03 13:17:00,168.96,Hyderabad,Old,Swiggy,GPay,13,0,Tuesday,2026-02-03
18570,2026-01-03 23:24:30,128.31,Mumbai,Old,BillPay,PhonePe,23,0,Saturday,2026-01-03
98174,2026-01-31 14:46:30,161.45,Hyderabad,Old,BillPay,Paytm,14,0,Saturday,2026-01-31
55795,2026-01-16 21:37:00,380.7,Hyderabad,Old,Petrol,PhonePe,21,0,Friday,2026-01-16
83839,2026-01-26 15:19:00,737.68,Delhi,Old,BillPay,GPay,15,0,Monday,2026-01-26
25461,2026-01-06 08:50:00,74.32,Coimbatore,Old,Zomato,GPay,8,0,Tuesday,2026-01-06
18312,2026-01-03 21:15:30,126.25,Mumbai,Old,Zomato,PhonePe,21,0,Saturday,2026-01-03
74112,2026-01-23 06:15:30,188.0,Mumbai,Old,Amazon,GPay,6,0,Friday,2026-01-23
19661,2026-01-04 08:30:00,328.61,Chennai,Old,Petrol,GPay,8,0,Sunday,2026-01-04
10857,2026-01-01 07:08:00,14.89,Chennai,Old,Zomato,Paytm,7,0,Thursday,2026-01-01
67420,2026-01-20 22:29:30,39.97,Mumbai,Old,Zomato,Paytm,22,0,Tuesday,2026-01-20
50012,2026-01-14 21:25:30,322.2,Hyderabad,Old,Amazon,Paytm,21,0,Wednesday,2026-01-14
31178,2026-01-08 08:28:30,486.66,Bangalore,Old,Amazon,GPay,8,0,Thursday,2026-01-08
95575,2026-01-30 17:07:00,663.76,Mumbai,Old,Petrol,Paytm,17,0,Friday,2026-01-30
32154,2026-01-08 16:36:30,72.15,Coimbatore,Old,Petrol,GPay,16,0,Thursday,2026-01-08
76030,2026-01-23 22:14:30,478.68,Bangalore,Old,Zomato,GPay,22,0,Friday,2026-01-23
21469,2026-01-04 23:34:00,95.49,Hyderabad,Old,Grocery,GPay,23,0,Sunday,2026-01-04
75982,2026-01-23 21:50:30,572.28,Bangalore,New,Zomato,PhonePe,21,0,Friday,2026-01-23
47238,2026-01-13 22:18:30,604.81,Delhi,Old,Zomato,GPay,22,0,Tuesday,2026-01-13
82376,2026-01-26 03:07:30,228.06,Chennai,Old,Amazon,PhonePe,3,1,Monday,2026-01-26
93143,2026-01-29 20:51:00,98.22,Hyderabad,Old,BillPay,Paytm,20,0,Thursday,2026-01-29
30283,2026-01-08 01:01:00,408.55,Delhi,Old,Amazon,PhonePe,1,1,Thursday,2026-01-08
22388,2026-01-05 07:13:30,240.11,Delhi,Old,Swiggy,GPay,7,0,Monday,2026-01-05
39870,2026-01-11 08:54:30,44.09,Bangalore,Old,Petrol,PhonePe,8,0,Sunday,2026-01-11
88789,2026-01-28 08:34:00,302.45,Coimbatore,Old,Swiggy,PhonePe,8,0,Wednesday,2026-01-28
79418,2026-01-25 02:28:30,723.13,Mumbai,Old,Swiggy,PhonePe,2,1,Sunday,2026-01-25
20900,2026-01-04 18:49:30,149.82,Bangalore,Old,BillPay,Paytm,18,0,Sunday,2026-01-04
32740,2026-01-08 21:29:30,813.63,Chennai,Old,Grocery,PhonePe,21,0,Thursday,2026-01-08
11415,2026-01-01 11:47:00,303.01,Delhi,Old,Petrol,GPay,11,0,Thursday,2026-01-01
40953,2026-01-11 17:56:00,325.7,Coimbatore,Old,Amazon,Paytm,17,0,Sunday,2026-01-11
66835,2026-01-20 17:37:00,377.85,Mumbai,Old,Swiggy,GPay,17,0,Tuesday,2026-01-20
48936,2026-01-14 12:27:30,549.97,Coimbatore,Old,Amazon,PhonePe,12,0,Wednesday,2026-01-14
42201,2026-01-12 04:20:00,1012.95,Chennai,Old,Amazon,Paytm,4,1,Monday,2026-01-12
78845,2026-01-24 21:42:00,40.35,Chennai,Old,Petrol,GPay,21,0,Saturday,2026-01-24
55692,2026-01-16 20:45:30,402.23,Hyderabad,Old,Amazon,PhonePe,20,0,Friday,2026-01-16
82020,2026-01-26 00:09:30,96.21,Bangalore,Old,Swiggy,GPay,0,1,Monday,2026-01-26
90648,2026-01-29 00:03:30,357.61,Chennai,Old,Swiggy,PhonePe,0,1,Thursday,2026-01-29
30428,2026-01-08 02:13:30,17.17,Mumbai,Old,BillPay,GPay,2,1,Thursday,2026-01-08
21896,2026-01-05 03:07:30,140.28,Chennai,Old,Swiggy,GPay,3,1,Monday,2026-01-05
14625,2026-01-02 14:32:00,1160.34,Bangalore,New,Amazon,PhonePe,14,0,Friday,2026-01-02
39506,2026-01-11 05:52:30,179.15,Chennai,Old,Amazon,PhonePe,5,0,Sunday,2026-01-11
22561,2026-01-05 08:40:00,603.12,Bangalore,New,Zomato,GPay,8,0,Monday,2026-01-05
48943,2026-01-14 12:31:00,51.56,Bangalore,Old,BillPay,GPay,12,0,Wednesday,2026-01-14
79606,2026-01-25 04:02:30,339.84,Delhi,Old,Zomato,PhonePe,4,1,Sunday,2026-01-25
10574,2026-01-01 04:46:30,389.24,Mumbai,New,Grocery,PhonePe,4,1,Thursday,2026-01-01
94866,2026-01-30 11:12:30,2098.36,Coimbatore,Old,Zomato,Paytm,11,0,Friday,2026-01-30
61744,2026-01-18 23:11:30,116.15,Mumbai,Old,Zomato,PhonePe,23,0,Sunday,2026-01-18
84337,2026-01-26 19:28:00,110.19,Mumbai,New,Swiggy,GPay,19,1,Monday,2026-01-26
96885,2026-01-31 04:02:00,198.48,Mumbai,Old,Swiggy,PhonePe,4,1,Saturday,2026-01-31
46239,2026-01-13 13:59:00,285.79,Bangalore,Old,Zomato,Paytm,13,0,Tuesday,2026-01-13
60283,2026-01-18 11:01:00,570.66,Bangalore,Old,Grocery,Paytm,11,0,Sunday,2026-01-18
17749,2026-01-03 16:34:00,144.18,Chennai,New,Petrol,GPay,16,1,Saturday,2026-01-03
55120,2026-01-16 15:59:30,430.26,Mumbai,New,Petrol,Paytm,15,1,Friday,2026-01-16
109912,2026-02-04 16:35:30,45.31,Mumbai,Old,Swiggy,GPay,16,0,Wednesday,2026-02-04
83382,2026-01-26 11:30:30,328.42,Hyderabad,New,Swiggy,PhonePe,11,1,Monday,2026-01-26
70894,2026-01-22 03:26:30,486.57,Delhi,Old,Amazon,GPay,3,1,Thursday,2026-01-22
86179,2026-01-27 10:49:00,276.9,Hyderabad,Old,Amazon,PhonePe,10,0,Tuesday,2026-01-27
89844,2026-01-28 17:21:30,1178.44,Chennai,Old,Grocery,Paytm,17,0,Wednesday,2026-01-28
96324,2026-01-30 23:21:30,1228.86,Delhi,Old,BillPay,PhonePe,23,0,Friday,2026-01-30
108518,2026-02-04 04:58:30,1536.47,Coimbatore,Old,BillPay,PhonePe,4,1,Wednesday,2026-02-04
86930,2026-01-27 17:04:30,354.87,Hyderabad,Old,Zomato,GPay,17,0,Tuesday,2026-01-27
27962,2026-01-07 05:40:30,3.65,Chennai,New,Zomato,Paytm,5,1,Wednesday,2026-01-07
74846,2026-01-23 12:22:30,560.18,Hyderabad,New,Zomato,PhonePe,12,0,Friday,2026-01-23
38287,2026-01-10 19:43:00,438.12,Delhi,Old,BillPay,Paytm,19,0,Saturday,2026-01-10
26731,2026-01-06 19:25:00,345.23,Bangalore,New,Petrol,GPay,19,1,Tuesday,2026-01-06
77703,2026-01-24 12:11:00,233.41,Coimbatore,Old,Zomato,Paytm,12,0,Saturday,2026-01-24
91582,2026-01-29 07:50:30,365.16,Hyderabad,Old,BillPay,Paytm,7,0,Thursday,2026-01-29
12743,2026-01-01 22:51:00,87.18,Hyderabad,Old,Petrol,GPay,22,0,Thursday,2026-01-01
101840,2026-02-01 21:19:30,184.51,Bangalore,Old,Petrol,PhonePe,21,0,Sunday,2026-02-01
61277,2026-01-18 19:18:00,480.24,Mumbai,New,Zomato,GPay,19,1,Sunday,2026-01-18
20818,2026-01-04 18:08:30,482.0,Bangalore,Old,Swiggy,Paytm,18,0,Sunday,2026-01-04
23414,2026-01-05 15:46:30,60.71,Mumbai,Old,Zomato,Paytm,15,0,Monday,2026-01-05
14646,2026-01-02 14:42:30,541.88,Coimbatore,Old,BillPay,PhonePe,14,0,Friday,2026-01-02
34831,2026-01-09 14:55:00,9.81,Hyderabad,Old,Swiggy,GPay,14,0,Friday,2026-01-09
61478,2026-01-18 20:58:30,395.64,Coimbatore,Old,Grocery,GPay,20,0,Sunday,2026-01-18
70477,2026-01-21 23:58:00,890.7,Delhi,Old,Grocery,Paytm,23,0,Wednesday,2026-01-21
19888,2026-01-04 10:23:30,651.62,Hyderabad,Old,BillPay,Paytm,10,0,Sunday,2026-01-04
87007,2026-01-27 17:43:00,461.53,Delhi,Old,Grocery,PhonePe,17,0,Tuesday,2026-01-27
90596,2026-01-28 23:37:30,883.43,Mumbai,Old,BillPay,PhonePe,23,0,Wednesday,2026-01-28
82762,2026-01-26 06:20:30,164.17,Hyderabad,Old,Grocery,PhonePe,6,0,Monday,2026-01-26
107107,2026-02-03 17:13:00,228.05,Coimbatore,Old,Amazon,PhonePe,17,0,Tuesday,2026-02-03
63570,2026-01-19 14:24:30,477.76,Chennai,Old,Zomato,Paytm,14,0,Monday,2026-01-19
25627,2026-01-06 10:13:00,375.34,Bangalore,Old,Amazon,Paytm,10,0,Tuesday,2026-01-06
108423,2026-02-04 04:11:00,271.98,Chennai,New,Swiggy,PhonePe,4,1,Wednesday,2026-02-04
48862,2026-01-14 11:50:30,120.7,Delhi,New,BillPay,GPay,11,1,Wednesday,2026-01-14
34548,2026-01-09 12:33:30,437.87,Chennai,Old,Zomato,PhonePe,12,0,Friday,2026-01-09
88204,2026-01-28 03:41:30,713.79,Bangalore,New,Grocery,Paytm,3,1,Wednesday,2026-01-28
54525,2026-01-16 11:02:00,45.79,Bangalore,New,Amazon,PhonePe,11,1,Friday,2026-01-16
10929,2026-01-01 07:44:00,401.48,Delhi,Old,Zomato,GPay,7,0,Thursday,2026-01-01
40573,2026-01-11 14:46:00,518.51,Coimbatore,Old,Zomato,GPay,14,0,Sunday,2026-01-11
12175,2026-01-01 18:07:00,103.08,Bangalore,Old,Zomato,PhonePe,18,0,Thursday,2026-01-01
73408,2026-01-23 00:23:30,128.04,Mumbai,New,Grocery,GPay,0,1,Friday,2026-01-23
25467,2026-01-06 08:53:00,914.13,Chennai,Old,BillPay,PhonePe,8,0,Tuesday,2026-01-06
31288,2026-01-08 09:23:30,201.02,Bangalore,Old,Zomato,Paytm,9,0,Thursday,2026-01-08
78792,2026-01-24 21:15:30,145.21,Delhi,Old,Zomato,GPay,21,0,Saturday,2026-01-24
74131,2026-01-23 06:25:00,257.19,Delhi,Old,Swiggy,Paytm,6,0,Friday,2026-01-23
52631,2026-01-15 19:15:00,160.63,Mumbai,New,BillPay,GPay,19,1,Thursday,2026-01-15
58460,2026-01-17 19:49:30,28.88,Coimbatore,Old,Petrol,GPay,19,0,Saturday,2026-01-17
18286,2026-01-03 21:02:30,751.7,Mumbai,New,BillPay,Paytm,21,0,Saturday,2026-01-03
66545,2026-01-20 15:12:00,491.41,Coimbatore,Old,Petrol,GPay,15,0,Tuesday,2026-01-20
46138,2026-01-13 13:08:30,773.47,Mumbai,New,Grocery,Paytm,13,0,Tuesday,2026-01-13
83918,2026-01-26 15:58:30,975.23,Bangalore,Old,BillPay,Paytm,15,0,Monday,2026-01-26
66098,2026-01-20 11:28:30,66.9,Bangalore,Old,Swiggy,GPay,11,0,Tuesday,2026-01-20
35637,2026-01-09 21:38:00,670.45,Chennai,New,Amazon,PhonePe,21,0,Friday,2026-01-09
69976,2026-01-21 19:47:30,240.02,Chennai,New,Amazon,PhonePe,19,1,Wednesday,2026-01-21
73100,2026-01-22 21:49:30,1060.56,Delhi,Old,Petrol,Paytm,21,0,Thursday,2026-01-22
66513,2026-01-20 14:56:00,810.58,Mumbai,Old,Swiggy,PhonePe,14,0,Tuesday,2026-01-20
78414,2026-01-24 18:06:30,2.17,Chennai,Old,Petrol,Paytm,18,0,Saturday,2026-01-24
34264,2026-01-09 10:11:30,376.83,Hyderabad,Old,Grocery,Paytm,10,0,Friday,2026-01-09
70420,2026-01-21 23:29:30,104.87,Hyderabad,New,Amazon,GPay,23,1,Wednesday,2026-01-21
63043,2026-01-19 10:01:00,85.27,Chennai,Old,Amazon,GPay,10,0,Monday,2026-01-19
102131,2026-02-01 23:45:00,11.44,Delhi,Old,Zomato,GPay,23,0,Sunday,2026-02-01
72661,2026-01-22 18:10:00,897.37,Chennai,Old,Amazon,PhonePe,18,0,Thursday,2026-01-22
34014,2026-01-09 08:06:30,349.01,Bangalore,Old,Petrol,Paytm,8,0,Friday,2026-01-09
22043,2026-01-05 04:21:00,744.2,Delhi,New,Grocery,PhonePe,4,1,Monday,2026-01-05
59784,2026-01-18 06:51:30,33.49,Hyderabad,Old,Zomato,PhonePe,6,0,Sunday,2026-01-18
86815,2026-01-27 16:07:00,869.89,Coimbatore,Old,Swiggy,Paytm,16,0,Tuesday,2026-01-27
25395,2026-01-06 08:17:00,1011.65,Bangalore,Old,Zomato,Paytm,8,0,Tuesday,2026-01-06
83797,2026-01-26 14:58:00,298.65,Bangalore,Old,Amazon,GPay,14,0,Monday,2026-01-26
60179,2026-01-18 10:09:00,871.7,Delhi,New,Grocery,GPay,10,0,Sunday,2026-01-18
104485,2026-02-02 19:22:00,360.93,Coimbatore,Old,Zomato,GPay,19,0,Monday,2026-02-02
10115,2026-01-01 00:57:00,401.4,Coimbatore,Old,Amazon,Paytm,0,1,Thursday,2026-01-01
70900,2026-01-22 03:29:30,191.83,Bangalore,Old,Swiggy,GPay,3,1,Thursday,2026-01-22
69781,2026-01-21 18:10:00,1047.86,Bangalore,Old,Zomato,GPay,18,0,Wednesday,2026-01-21
72200,2026-01-22 14:19:30,114.05,Coimbatore,Old,Grocery,GPay,14,0,Thursday,2026-01-22
86634,2026-01-27 14:36:30,402.06,Delhi,New,BillPay,GPay,14,1,Tuesday,2026-01-27
47379,2026-01-13 23:29:00,132.38,Chennai,New,Amazon,PhonePe,23,1,Tuesday,2026-01-13
16730,2026-01-03 08:04:30,658.57,Bangalore,Old,Petrol,GPay,8,0,Saturday,2026-01-03
15905,2026-01-03 01:12:00,41.76,Chennai,Old,BillPay,GPay,1,1,Saturday,2026-01-03
75967,2026-01-23 21:43:00,426.14,Delhi,Old,Swiggy,PhonePe,21,0,Friday,2026-01-23
24530,2026-01-06 01:04:30,240.69,Bangalore,Old,Amazon,PhonePe,1,1,Tuesday,2026-01-06
75586,2026-01-23 18:32:30,199.52,Coimbatore,Old,Swiggy,Paytm,18,0,Friday,2026-01-23
17336,2026-01-03 13:07:30,106.66,Chennai,Old,Grocery,PhonePe,13,0,Saturday,2026-01-03
98468,2026-01-31 17:13:30,28.83,Chennai,Old,Amazon,GPay,17,0,Saturday,2026-01-31
48224,2026-01-14 06:31:30,490.6,Hyderabad,Old,Swiggy,PhonePe,6,0,Wednesday,2026-01-14
68175,2026-01-21 04:47:00,123.88,Chennai,Old,Zomato,PhonePe,4,1,Wednesday,2026-01-21
99551,2026-02-01 02:15:00,680.45,Bangalore,Old,Grocery,GPay,2,1,Sunday,2026-02-01
14163,2026-01-02 10:41:00,318.4,Chennai,New,Amazon,GPay,10,1,Friday,2026-01-02
48540,2026-01-14 09:09:30,449.18,Hyderabad,New,Zomato,GPay,9,1,Wednesday,2026-01-14
79510,2026-01-25 03:14:30,444.13,Delhi,Old,Swiggy,PhonePe,3,1,Sunday,2026-01-25
43889,2026-01-12 18:24:00,160.07,Coimbatore,New,Amazon,PhonePe,18,1,Monday,2026-01-12
48622,2026-01-14 09:50:30,5.9,Chennai,New,Swiggy,Paytm,9,1,Wednesday,2026-01-14
106588,2026-02-03 12:53:30,5.35,Delhi,Old,Petrol,Paytm,12,0,Tuesday,2026-02-03
20619,2026-01-04 16:29:00,57.79,Bangalore,Old,Petrol,PhonePe,16,0,Sunday,2026-01-04
48358,2026-01-14 07:38:30,139.09,Bangalore,Old,Zomato,GPay,7,0,Wednesday,2026-01-14
52506,2026-01-15 18:12:30,347.3,Coimbatore,New,Grocery,PhonePe,18,1,Thursday,2026-01-15
42808,2026-01-12 09:23:30,635.64,Hyderabad,Old,BillPay,GPay,9,0,Monday,2026-01-12
66781,2026-01-20 17:10:00,355.71,Chennai,New,Amazon,PhonePe,17,1,Tuesday,2026-01-20
50369,2026-01-15 00:24:00,322.51,Mumbai,New,Amazon,Paytm,0,1,Thursday,2026-01-15
42387,2026-01-12 05:53:00,1514.75,Coimbatore,Old,Grocery,GPay,5,0,Monday,2026-01-12
27774,2026-01-07 04:06:30,81.88,Chennai,Old,Zomato,PhonePe,4,1,Wednesday,2026-01-07
71122,2026-01-22 05:20:30,142.03,Bangalore,New,Amazon,GPay,5,1,Thursday,2026-01-22
27973,2026-01-07 05:46:00,26.64,Hyderabad,Old,Petrol,Paytm,5,0,Wednesday,2026-01-07
74305,2026-01-23 07:52:00,184.89,Delhi,Old,Amazon,Paytm,7,0,Friday,2026-01-23
79596,2026-01-25 03:57:30,17.06,Chennai,Old,Grocery,GPay,3,1,Sunday,2026-01-25
95583,2026-01-30 17:11:00,167.16,Chennai,New,BillPay,Paytm,17,1,Friday,2026-01-30
24985,2026-01-06 04:52:00,572.18,Mumbai,Old,Zomato,Paytm,4,1,Tuesday,2026-01-06
44607,2026-01-13 00:23:00,277.55,Delhi,New,Zomato,PhonePe,0,1,Tuesday,2026-01-13
19495,2026-01-04 07:07:00,416.59,Bangalore,Old,Petrol,PhonePe,7,0,Sunday,2026-01-04
42072,2026-01-12 03:15:30,107.65,Mumbai,Old,Amazon,GPay,3,1,Monday,2026-01-12
15170,2026-01-02 19:04:30,586.24,Chennai,Old,Zomato,PhonePe,19,0,Friday,2026-01-02
80610,2026-01-25 12:24:30,2552.65,Bangalore,New,Grocery,PhonePe,12,0,Sunday,2026-01-25
21318,2026-01-04 22:18:30,242.76,Bangalore,Old,BillPay,PhonePe,22,0,Sunday,2026-01-04
52991,2026-01-15 22:15:00,837.16,Mumbai,Old,Petrol,Paytm,22,0,Thursday,2026-01-15
89977,2026-01-28 18:28:00,437.33,Bangalore,Old,Amazon,GPay,18,0,Wednesday,2026-01-28
70107,2026-01-21 20:53:00,235.21,Mumbai,Old,Zomato,PhonePe,20,0,Wednesday,2026-01-21
77710,2026-01-24 12:14:30,392.9,Hyderabad,Old,Amazon,GPay,12,0,Saturday,2026-01-24
53943,2026-01-16 06:11:00,147.35,Bangalore,Old,Grocery,GPay,6,0,Friday,2026-01-16
54018,2026-01-16 06:48:30,503.64,Hyderabad,New,Swiggy,PhonePe,6,0,Friday,2026-01-16
72413,2026-01-22 16:06:00,93.17,Hyderabad,Old,Swiggy,GPay,16,0,Thursday,2026-01-22
37785,2026-01-10 15:32:00,366.98,Bangalore,Old,Zomato,Paytm,15,0,Saturday,2026-01-10
31660,2026-01-08 12:29:30,557.03,Coimbatore,New,BillPay,PhonePe,12,0,Thursday,2026-01-08
41376,2026-01-11 21:27:30,282.87,Delhi,Old,Swiggy,GPay,21,0,Sunday,2026-01-11
92861,2026-01-29 18:30:00,58.46,Chennai,Old,Zomato,GPay,18,0,Thursday,2026-01-29
23344,2026-01-05 15:11:30,455.04,Bangalore,Old,Zomato,PhonePe,15,0,Monday,2026-01-05
60615,2026-01-18 13:47:00,143.38,Hyderabad,Old,Swiggy,PhonePe,13,0,Sunday,2026-01-18
44824,2026-01-13 02:11:30,137.74,Mumbai,Old,BillPay,GPay,2,1,Tuesday,2026-01-13
25838,2026-01-06 11:58:30,273.65,Mumbai,New,Petrol,Paytm,11,1,Tuesday,2026-01-06
95349,2026-01-30 15:14:00,156.83,Mumbai,Old,Amazon,PhonePe,15,0,Friday,2026-01-30
66730,2026-01-20 16:44:30,109.78,Coimbatore,New,Amazon,PhonePe,16,1,Tuesday,2026-01-20
69923,2026-01-21 19:21:00,32.11,Chennai,New,Zomato,PhonePe,19,1,Wednesday,2026-01-21
43804,2026-01-12 17:41:30,383.63,Mumbai,Old,Grocery,PhonePe,17,0,Monday,2026-01-12
29838,2026-01-07 21:18:30,196.29,Delhi,Old,Zomato,Paytm,21,0,Wednesday,2026-01-07
31518,2026-01-08 11:18:30,60.62,Coimbatore,Old,Zomato,Paytm,11,0,Thursday,2026-01-08
101196,2026-02-01 15:57:30,116.1,Chennai,Old,Swiggy,Paytm,15,0,Sunday,2026-02-01
38011,2026-01-10 17:25:00,182.03,Coimbatore,New,Grocery,PhonePe,17,1,Saturday,2026-01-10
40221,2026-01-11 11:50:00,542.26,Hyderabad,Old,Petrol,Paytm,11,0,Sunday,2026-01-11
75202,2026-01-23 15:20:30,556.28,Mumbai,Old,Zomato,Paytm,15,0,Friday,2026-01-23
32262,2026-01-08 17:30:30,354.1,Hyderabad,New,Amazon,PhonePe,17,1,Thursday,2026-01-08
47116,2026-01-13 21:17:30,57.09,Mumbai,Old,BillPay,PhonePe,21,0,Tuesday,2026-01-13
54035,2026-01-16 06:57:00,36.16,Delhi,Old,BillPay,GPay,6,0,Friday,2026-01-16
65594,2026-01-20 07:16:30,127.08,Hyderabad,Old,BillPay,Paytm,7,0,Tuesday,2026-01-20
44339,2026-01-12 22:09:00,320.97,Hyderabad,Old,Grocery,PhonePe,22,0,Monday,2026-01-12
18951,2026-01-04 02:35:00,128.38,Chennai,Old,Grocery,GPay,2,1,Sunday,2026-01-04
62507,2026-01-19 05:33:00,18.46,Hyderabad,Old,BillPay,GPay,5,0,Monday,2026-01-19
94700,2026-01-30 09:49:30,26.09,Delhi,Old,Petrol,Paytm,9,0,Friday,2026-01-30
38853,2026-01-11 00:26:00,168.43,Coimbatore,New,Petrol,GPay,0,1,Sunday,2026-01-11
58595,2026-01-17 20:57:00,116.06,Hyderabad,New,BillPay,PhonePe,20,1,Saturday,2026-01-17
83977,2026-01-26 16:28:00,81.97,Mumbai,Old,Grocery,PhonePe,16,0,Monday,2026-01-26
55567,2026-01-16 19:43:00,219.35,Coimbatore,New,Grocery,PhonePe,19,1,Friday,2026-01-16
97038,2026-01-31 05:18:30,338.23,Hyderabad,Old,Swiggy,PhonePe,5,0,Saturday,2026-01-31
21148,2026-01-04 20:53:30,170.32,Coimbatore,Old,Zomato,Paytm,20,0,Sunday,2026-01-04
96810,2026-01-31 03:24:30,376.87,Chennai,New,Zomato,PhonePe,3,1,Saturday,2026-01-31
82444,2026-01-26 03:41:30,133.71,Hyderabad,Old,Swiggy,GPay,3,1,Monday,2026-01-26
37725,2026-01-10 15:02:00,662.86,Hyderabad,New,Petrol,GPay,15,0,Saturday,2026-01-10
28093,2026-01-07 06:46:00,54.7,Coimbatore,Old,Zomato,PhonePe,6,0,Wednesday,2026-01-07
95627,2026-01-30 17:33:00,84.06,Chennai,Old,Grocery,PhonePe,17,0,Friday,2026-01-30
100867,2026-02-01 13:13:00,32.43,Delhi,New,Grocery,Paytm,13,1,Sunday,2026-02-01
29357,2026-01-07 17:18:00,534.21,Coimbatore,Old,Petrol,PhonePe,17,0,Wednesday,2026-01-07
42833,2026-01-12 09:36:00,281.23,Delhi,Old,Zomato,PhonePe,9,0,Monday,2026-01-12
99333,2026-02-01 00:26:00,541.45,Mumbai,Old,Petrol,Paytm,0,1,Sunday,2026-02-01
41334,2026-01-11 21:06:30,64.82,Bangalore,New,Grocery,GPay,21,1,Sunday,2026-01-11
78941,2026-01-24 22:30:00,759.05,Bangalore,Old,Zomato,Paytm,22,0,Saturday,2026-01-24
42613,2026-01-12 07:46:00,75.74,Delhi,Old,Zomato,Paytm,7,0,Monday,2026-01-12
51077,2026-01-15 06:18:00,72.61,Mumbai,New,Petrol,PhonePe,6,1,Thursday,2026-01-15
26784,2026-01-06 19:51:30,276.01,Coimbatore,Old,Swiggy,GPay,19,0,Tuesday,2026-01-06
51131,2026-01-15 06:45:00,1776.82,Bangalore,Old,Swiggy,GPay,6,0,Thursday,2026-01-15
88319,2026-01-28 04:39:00,459.55,Mumbai,Old,BillPay,Paytm,4,1,Wednesday,2026-01-28
82170,2026-01-26 01:24:30,439.44,Chennai,New,Petrol,Paytm,1,1,Monday,2026-01-26
14152,2026-01-02 10:35:30,0.01,Hyderabad,New,Grocery,Paytm,10,1,Friday,2026-01-02
